fighter_profile,name,nickname,dob,height,weight,reach,stance,fight_link,event,event_link,event_date,fighter_name,opponent_name,opponent_profile,fighter_result,opponent_result,fight_type,championship,perf_of_night,fight_of_night,sub_of_night,ko_of_night,method,round,time,fight_type.1,fight_desc
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,Hot Sauce,"Sep 30, 1983","5' 9""",155 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/c835ccffa472970e,UFC 229: Khabib vs. McGregor,http://www.ufcstats.com/event-details/1ef0eae31904e534,"October 06, 2018",Scott Holtzman,Alan Patrick,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,3,3:42,3 Rnd (5-5-5),Elbows to Head From Mount
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,Hot Sauce,"Sep 30, 1983","5' 9""",155 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/6fe21a4cb2d839fd,UFC Fight Night: Swanson vs. Ortega,http://www.ufcstats.com/event-details/bcd124bcd3d5be46,"December 09, 2017",Scott Holtzman,Darrell Horcher,http://www.ufcstats.com/fighter-details/18e8b7070228e728,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Derek Cleary 27 - 30. Ron McCarthy 27 - 30. Jason McCoy 27 - 30.
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,Hot Sauce,"Sep 30, 1983","5' 9""",155 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/cf18911df2052826,UFC Fight Night: Swanson vs. Lobov,http://www.ufcstats.com/event-details/bc7f7f0ba3db74d2,"April 22, 2017",Scott Holtzman,Michael McBride,http://www.ufcstats.com/fighter-details/443f60bec7c3c3d5,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Derek Cleary 27 - 30. Dave Tirelli 27 - 30. Chris Lee 26 - 30.
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,Hot Sauce,"Sep 30, 1983","5' 9""",155 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/7979888b1fb5eb39,UFC on FOX: VanZant vs. Waterson,http://www.ufcstats.com/event-details/32541eb5d12668b4,"December 17, 2016",Scott Holtzman,Josh Emmett,http://www.ufcstats.com/fighter-details/fba03cd6cc28dc41,L,W,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Guingona 28 - 29. Wade Vierra 28 - 29. Brandon Saucedo 28 - 29.
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,Hot Sauce,"Sep 30, 1983","5' 9""",155 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/5b6451f3f83c719c,UFC Fight Night: McDonald vs. Lineker,http://www.ufcstats.com/event-details/5e7a28f20927d64a,"July 13, 2016",Scott Holtzman,Cody Pfister,http://www.ufcstats.com/fighter-details/5904b0b38dc6718d,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Tom Allstot 27 - 30. Derek Cleary 27 - 30. Rick Winter 28 - 29.
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,Hot Sauce,"Sep 30, 1983","5' 9""",155 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/99a7172fb7438244,UFC 195: Lawler vs Condit,http://www.ufcstats.com/event-details/380e8b023290d091,"January 02, 2016",Scott Holtzman,Drew Dober,http://www.ufcstats.com/fighter-details/519e4fe37ce9ff75,L,W,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Adalaide Byrd 28 - 29. Sal D'amato 28 - 29. Tony Weeks 28 - 29.
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,Hot Sauce,"Sep 30, 1983","5' 9""",155 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/503a9ac5679c9cf7,UFC Fight Night: Teixeira vs Saint Preux,http://www.ufcstats.com/event-details/b71667c778b6d9e5,"August 08, 2015",Scott Holtzman,Anthony Christodoulou,http://www.ufcstats.com/fighter-details/4f11e9ce318ffbcb,W,L,Lightweight Bout,-,-,-,-,-,Submission,3,2:40,3 Rnd (5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/5a8f7afc5ea69537,UFC Fight Night: Thompson vs. Holland,http://www.ufcstats.com/event-details/b23388ff8ac6637b,"December 03, 2022",Matt Schnell,Matheus Nicolau,http://www.ufcstats.com/fighter-details/1a31ef98efce7a79,L,W,Flyweight Bout,-,-,-,-,-,KO/TKO,2,1:44,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/8e4024cb49c963f2,UFC Fight Night: Ortega vs. Rodriguez,http://www.ufcstats.com/event-details/8fd76e1b49c00ae2,"July 16, 2022",Matt Schnell,Sumudaerji,http://www.ufcstats.com/fighter-details/3cf18e01cb6cbde3,W,L,Flyweight Bout,-,-,1,-,-,Submission,2,4:24,3 Rnd (5-5-5),Triangle Choke From Guard
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/80ac36a9dbc4b1a1,UFC 274: Oliveira vs. Gaethje,http://www.ufcstats.com/event-details/253d3f9e97ca149a,"May 07, 2022",Matt Schnell,Brandon Royval,http://www.ufcstats.com/fighter-details/6e15f63b6c2e2c15,L,W,Flyweight Bout,-,-,1,-,-,Submission,1,2:14,3 Rnd (5-5-5),Guillotine Choke From Bottom Guard
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/969aa613824c5dfe,UFC 262: Oliveira vs. Chandler,http://www.ufcstats.com/event-details/744f50016c39c26c,"May 15, 2021",Matt Schnell,Rogerio Bontorin,http://www.ufcstats.com/fighter-details/07a2bdaa0afdd831,NC,NC,Bantamweight Bout,-,-,-,-,-,Overturned,3,5:00,3 Rnd (5-5-5),Failed Drug Test by Bontorin Sal D'amato 30 - 27. Danny De Alejandro 30 - 27. Joshua Ferraro 29 - 28.
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/57e784028ef2c17d,UFC Fight Night: Chiesa vs. Magny,http://www.ufcstats.com/event-details/56116537d71a578c,"January 20, 2021",Matt Schnell,Tyson Nam,http://www.ufcstats.com/fighter-details/6e00cfffd54653c4,W,L,Flyweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Mike Bell 28 - 29. Anders Ohlsson 28 - 29. Eric Colon 29 - 28.
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/5a5a65d8df176506,UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/event-details/74fefd43f073cd2f,"December 21, 2019",Matt Schnell,Alexandre Pantoja,http://www.ufcstats.com/fighter-details/a0f0004aadf10b71,L,W,Flyweight Bout,-,1,-,-,-,KO/TKO,1,4:17,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/60162c95d921d1ae,UFC Fight Night: Covington vs. Lawler,http://www.ufcstats.com/event-details/03da33a102d9a45f,"August 03, 2019",Matt Schnell,Jordan Espinosa,http://www.ufcstats.com/fighter-details/215a70f073a7b726,W,L,Flyweight Bout,-,1,-,-,-,Submission,1,1:23,3 Rnd (5-5-5),Triangle Choke From Bottom Guard
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/858696528ab7035a,UFC Fight Night: Lewis vs. Dos Santos,http://www.ufcstats.com/event-details/e96d8538d3f9d0ed,"March 09, 2019",Matt Schnell,Louis Smolka,http://www.ufcstats.com/fighter-details/d2bc285ead803db0,W,L,Bantamweight Bout,-,-,-,-,-,Submission,1,3:18,3 Rnd (5-5-5),Triangle Choke From Bottom Guard
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/d5176b45df32f67e,UFC Fight Night: Cowboy vs. Edwards,http://www.ufcstats.com/event-details/ac5f67109accb482,"June 23, 2018",Matt Schnell,Naoki Inoue,http://www.ufcstats.com/fighter-details/199eb7cf6ae90294,W,L,Flyweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Evan Field 28 - 29. Garth Harriman 29 - 28. Charlie Keech 28 - 29.
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/d97970009fbfca30,UFC 216: Ferguson vs. Lee,http://www.ufcstats.com/event-details/cc5834a495d1ea08,"October 07, 2017",Matt Schnell,Marco Beltran,http://www.ufcstats.com/fighter-details/ec71a892fada28c7,W,L,Flyweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sal D'amato 27 - 30. Jeff Mullen 28 - 29. Marcos Rosales 27 - 30.
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/6ccfbe3a7c5aa55e,UFC Fight Night: Swanson vs. Lobov,http://www.ufcstats.com/event-details/bc7f7f0ba3db74d2,"April 22, 2017",Matt Schnell,Hector Sandoval,http://www.ufcstats.com/fighter-details/449c890bd90f3374,L,W,Flyweight Bout,-,-,-,-,-,KO/TKO,1,4:24,3 Rnd (5-5-5),Punch to Head From Guard
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Danger,"Jan 15, 1990","5' 8""",125 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/63b35df1276b3d64,The Ultimate Fighter: Tournament of Champions Finale,http://www.ufcstats.com/event-details/bd4389b71fdc0ce2,"December 03, 2016",Matt Schnell,Rob Font,http://www.ufcstats.com/fighter-details/05339613bf8e9808,L,W,Bantamweight Bout,-,-,-,-,-,KO/TKO,1,3:47,3 Rnd (5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,-,"Feb 27, 1993","6' 3""",185 lbs.,"76""",Southpaw,http://www.ufcstats.com/fight-details/ca0f0a35a1fcb453,UFC Fight Night: Thompson vs. Holland,http://www.ufcstats.com/event-details/b23388ff8ac6637b,"December 03, 2022",Kyle Daukaus,Eryk Anders,http://www.ufcstats.com/fighter-details/cad24459b28592ca,L,W,Middleweight Bout,-,-,-,-,-,KO/TKO,2,2:45,3 Rnd (5-5-5),Punches to Head From Half Guard
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,-,"Feb 27, 1993","6' 3""",185 lbs.,"76""",Southpaw,http://www.ufcstats.com/fight-details/e8a5e53ffd33c0f9,UFC Fight Night: Kattar vs. Emmett,http://www.ufcstats.com/event-details/a0a680fe2f6cc8e6,"June 18, 2022",Kyle Daukaus,Roman Dolidze,http://www.ufcstats.com/fighter-details/327d5f279895110d,L,W,Middleweight Bout,-,1,-,-,-,KO/TKO,1,1:13,3 Rnd (5-5-5),Knee to Head In Clinch
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,-,"Feb 27, 1993","6' 3""",185 lbs.,"76""",Southpaw,http://www.ufcstats.com/fight-details/99fd8396cbe1df03,UFC Fight Night: Walker vs. Hill,http://www.ufcstats.com/event-details/77940e45bc86208e,"February 19, 2022",Kyle Daukaus,Jamie Pickett,http://www.ufcstats.com/fighter-details/830f60497fab345a,W,L,Catch Weight Bout,-,1,-,-,-,Submission,1,4:59,3 Rnd (5-5-5),D'Arce Choke From Half Guard
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,-,"Feb 27, 1993","6' 3""",185 lbs.,"76""",Southpaw,http://www.ufcstats.com/fight-details/ce151e053721fe69,UFC Fight Night: Santos vs. Walker,http://www.ufcstats.com/event-details/e15d0a2519d6a0b5,"October 02, 2021",Kyle Daukaus,Kevin Holland,http://www.ufcstats.com/fighter-details/3a46b268013afede,NC,NC,Middleweight Bout,-,-,-,-,-,Other,1,3:43,3 Rnd (5-5-5),Accidental Headbutt
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,-,"Feb 27, 1993","6' 3""",185 lbs.,"76""",Southpaw,http://www.ufcstats.com/fight-details/00fbeda449926c13,UFC Fight Night: Rodriguez vs. Waterson,http://www.ufcstats.com/event-details/58a36b4ccf5dc30e,"May 08, 2021",Kyle Daukaus,Phil Hawes,http://www.ufcstats.com/fighter-details/547afe1017e72dbe,L,W,Middleweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Tony Weeks 26 - 30. Mike Bell 26 - 30. Sal D'amato 27 - 29.
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,-,"Feb 27, 1993","6' 3""",185 lbs.,"76""",Southpaw,http://www.ufcstats.com/fight-details/90eb22b9eb6ed2a8,UFC 255: Figueiredo vs. Perez,http://www.ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",Kyle Daukaus,Dustin Stoltzfus,http://www.ufcstats.com/fighter-details/71505842fb6455c3,W,L,Middleweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Tony Weeks 27 - 30. Junichiro Kamijo 27 - 30. Mike Bell 26 - 30.
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,-,"Feb 27, 1993","6' 3""",185 lbs.,"76""",Southpaw,http://www.ufcstats.com/fight-details/cfd47fddbb705f26,UFC Fight Night: Poirier vs. Hooker,http://www.ufcstats.com/event-details/c32eab6c2119e989,"June 27, 2020",Kyle Daukaus,Brendan Allen,http://www.ufcstats.com/fighter-details/2f181c0467965b98,L,W,Middleweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sal D'amato 28 - 29. Mike Bell 27 - 29. Dave Hagen 27 - 30.
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,-,"Feb 27, 1993","6' 3""",185 lbs.,"76""",Southpaw,http://www.ufcstats.com/fight-details/b58cad41bc3f4142,DWCS 3.2,http://www.ufcstats.com/event-details/3ff0d0dc7a14bb50,"June 25, 2019",Kyle Daukaus,Michael Lombardo,http://www.ufcstats.com/fighter-details/6d6b9a6cb063b60d,W,L,Middleweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),25 - 30. 26 - 30. 27 - 29.
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/989b8d362742f40b,UFC 279: Diaz vs. Ferguson,http://www.ufcstats.com/event-details/93bf96be327fcd98,"September 10, 2022",Irene Aldana,Macy Chiasson,http://www.ufcstats.com/fighter-details/9cdd2da1a9104a0b,W,L,Catch Weight Bout,-,1,-,-,-,KO/TKO,3,2:21,3 Rnd (5-5-5),Kick to Body From Bottom
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/3740c8033e31c90d,UFC 264: Poirier vs. McGregor 3,http://www.ufcstats.com/event-details/8a0be41c0380188d,"July 10, 2021",Irene Aldana,Yana Santos,http://www.ufcstats.com/fighter-details/3143bf892608139a,W,L,Women's Bantamweight Bout,-,-,-,-,-,KO/TKO,1,4:35,3 Rnd (5-5-5),Punches to Head On Ground
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/0005e00b07cee542,UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"October 03, 2020",Irene Aldana,Holly Holm,http://www.ufcstats.com/fighter-details/634e2fb70bde3fd5,L,W,Women's Bantamweight Bout,-,-,-,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Mike Bell 44 - 50. Dave Tirelli 45 - 50. Clemens Werner 45 - 50.
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/c4eaeec8ac778b27,UFC 245: Usman vs. Covington,http://www.ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",Irene Aldana,Ketlen Vieira,http://www.ufcstats.com/fighter-details/b9706f80d005036c,W,L,Women's Bantamweight Bout,-,1,-,-,-,KO/TKO,1,4:51,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/c163ed45c21c8548,UFC Fight Night: Rodriguez vs. Stephens,http://www.ufcstats.com/event-details/94a5aaf573f780ad,"September 21, 2019",Irene Aldana,Vanessa Melo,http://www.ufcstats.com/fighter-details/9b7dfb3b7d99926a,W,L,Women's Bantamweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Doug Crosby 26 - 30. Junichiro Kamijo 26 - 30. Brian Puccillo 26 - 30.
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/017e0b7e864b0aa3,UFC Fight Night: Dos Anjos vs. Edwards,http://www.ufcstats.com/event-details/9e0f28d1f639ad73,"July 20, 2019",Irene Aldana,Raquel Pennington,http://www.ufcstats.com/fighter-details/fc169c387b4b465d,L,W,Women's Bantamweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Ruben Carrion 29 - 28. Perry Hillin 28 - 29. Marcos Rosales 28 - 29.
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/8cf4836e2b43c241,UFC 237: Namajunas vs. Andrade,http://www.ufcstats.com/event-details/9de7c97e1c0d7927,"May 11, 2019",Irene Aldana,Bethe Correia,http://www.ufcstats.com/fighter-details/673ea7dcc786b1b3,W,L,Women's Bantamweight Bout,-,-,-,-,-,Submission,3,3:24,3 Rnd (5-5-5),Armbar From Back Control
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/a65909d4083c2088,UFC 228: Woodley vs. Till,http://www.ufcstats.com/event-details/d5ae8074631762fc,"September 08, 2018",Irene Aldana,Lucie Pudilova,http://www.ufcstats.com/fighter-details/3cf66c62d9069f43,W,L,Women's Bantamweight Bout,-,-,1,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Lee 28 - 29. Don Turnage 29 - 28. Steve Armstrong 28 - 29.
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/738e0ccad2c9224b,UFC Fight Night: Stephens vs. Choi,http://www.ufcstats.com/event-details/fc1868f56d3036eb,"January 14, 2018",Irene Aldana,Talita Bernardo,http://www.ufcstats.com/fighter-details/5b2325cd70dbe2ea,W,L,Women's Bantamweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Lee 27 - 30. Marcos Rosales 27 - 30. Justin Brown 27 - 30.
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/2464a75ee75dbf2f,UFC 210: Cormier vs. Johnson 2,http://www.ufcstats.com/event-details/e7bfdb5e0112891e,"April 08, 2017",Irene Aldana,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,L,W,Women's Bantamweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Jeff Mullen 28 - 29. Eric Colon 28 - 29. Derek Cleary 29 - 28.
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,Irene Aldana,-,"Mar 26, 1988","5' 9""",135 lbs.,"68""",Orthodox,http://www.ufcstats.com/fight-details/d77ace7aadb2383e,UFC on FOX: VanZant vs. Waterson,http://www.ufcstats.com/event-details/32541eb5d12668b4,"December 17, 2016",Irene Aldana,Leslie Smith,http://www.ufcstats.com/fighter-details/76984112f697631f,L,W,Women's Bantamweight Bout,-,-,1,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Guingona 28 - 29. Wade Vierra 28 - 29. Brandon Saucedo 27 - 30.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/4bf3010fdeea9d93,UFC 281: Adesanya vs. Pereira,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d,"November 12, 2022",Dustin Poirier,Michael Chandler,http://www.ufcstats.com/fighter-details/4b93a88f3b1de35b,W,L,Lightweight Bout,-,-,1,-,-,Submission,3,2:00,3 Rnd (5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/b22eab3aa1522f40,UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"December 11, 2021",Dustin Poirier,Charles Oliveira,http://www.ufcstats.com/fighter-details/07225ba28ae309b6,L,W,UFC Lightweight Title Bout,1,1,-,-,-,Submission,3,1:02,5 Rnd (5-5-5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/7d0ce28ce8a77eb1,UFC 264: Poirier vs. McGregor 3,http://www.ufcstats.com/event-details/8a0be41c0380188d,"July 10, 2021",Dustin Poirier,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,W,L,Lightweight Bout,-,-,-,-,-,TKO - Doctor's Stoppage,1,5:00,5 Rnd (5-5-5-5-5),
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/3d3e7dc7b4bf2bc4,UFC 257: Poirier vs. McGregor,http://www.ufcstats.com/event-details/4304992c2acc187b,"January 23, 2021",Dustin Poirier,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,2,2:32,5 Rnd (5-5-5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/f8dd1e75978a3957,UFC Fight Night: Poirier vs. Hooker,http://www.ufcstats.com/event-details/c32eab6c2119e989,"June 27, 2020",Dustin Poirier,Dan Hooker,http://www.ufcstats.com/fighter-details/193b9d1858bc4df3,W,L,Lightweight Bout,-,-,1,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Sal D'amato 47 - 48. Derek Cleary 47 - 48. Eric Colon 46 - 48.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/01a4827b3596d111,UFC 242: Khabib vs. Poirier,http://www.ufcstats.com/event-details/a79bfbc01b2264d6,"September 07, 2019",Dustin Poirier,Khabib Nurmagomedov,http://www.ufcstats.com/fighter-details/032cc3922d871c7f,L,W,UFC Lightweight Title Bout,1,1,-,-,-,Submission,3,2:06,5 Rnd (5-5-5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/87126427cfcaee52,UFC 236: Holloway vs. Poirier 2,http://www.ufcstats.com/event-details/b0550072e5f0afa7,"April 13, 2019",Dustin Poirier,Max Holloway,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,W,L,UFC Interim Lightweight Title Bout,1,-,1,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Sal D'amato 46 - 49. Mike Bell 46 - 49. Derek Cleary 46 - 49.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/bd1fc4ff619f4e61,UFC Fight Night: Alvarez vs. Poirier 2,http://www.ufcstats.com/event-details/322a56923b396b4d,"July 28, 2018",Dustin Poirier,Eddie Alvarez,http://www.ufcstats.com/fighter-details/33a331684283900f,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,2,4:05,5 Rnd (5-5-5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/bfae2fb50efbdb0f,UFC Fight Night: Poirier vs. Gaethje,http://www.ufcstats.com/event-details/620be7e0712d431b,"April 14, 2018",Dustin Poirier,Justin Gaethje,http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,W,L,Lightweight Bout,-,-,1,-,-,KO/TKO,4,0:33,5 Rnd (5-5-5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/b55605791a4d72b9,UFC Fight Night: Poirier vs. Pettis,http://www.ufcstats.com/event-details/d856a0080ac09ed7,"November 11, 2017",Dustin Poirier,Anthony Pettis,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,W,L,Lightweight Bout,-,-,1,-,-,KO/TKO,3,2:08,5 Rnd (5-5-5-5-5),to Injury
